0,1,1,1,0,0,1,1,-,0,1,s,s,s,s,s,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rdd=combine(#s8,Rs)"
0,1,1,1,1,1,0,0,0,I,I,I,I,I,I,I,P,P,I,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rdd=combine(#s8,#S8)"
0,1,1,1,1,1,0,0,1,-,-,I,I,I,I,I,P,P,I,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rdd=combine(#s8,#U6)"
1,1,1,1,0,0,1,1,1,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=combine(Rt.H,Rs.H)"
1,1,1,1,0,0,1,1,1,0,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=combine(Rt.H,Rs.L)"
1,1,1,1,0,0,1,1,1,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=combine(Rt.L,Rs.H)"
1,1,1,1,0,0,1,1,1,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=combine(Rt.L,Rs.L)"
1,1,1,1,0,1,0,1,0,-,-,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rdd=combine(Rs,Rt)"
0,1,1,1,0,0,1,1,0,u,u,s,s,s,s,s,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rd=mux(Pu,Rs,#s8)"
0,1,1,1,0,0,1,1,1,u,u,s,s,s,s,s,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rd=mux(Pu,#s8,Rs)"
0,1,1,1,1,0,1,u,u,I,I,I,I,I,I,I,P,P,I,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rd=mux(Pu,#s8,#S8)"
1,1,1,1,0,1,0,0,-,-,-,s,s,s,s,s,P,P,-,t,t,t,t,t,-,u,u,d,d,d,d,d,"Rd=mux(Pu,Rs,Rt)"
0,1,1,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,0,-,-,-,-,-,-,-,-,d,d,d,d,d,"Rd=aslh(Rs)"
0,1,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,0,-,-,-,-,-,-,-,-,d,d,d,d,d,"Rd=asrh(Rs)"
1,1,1,1,0,1,0,1,1,-,-,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rdd=packhl(Rs,Rt)"
0,1,1,1,0,1,0,0,0,u,u,s,s,s,s,s,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (Pu) Rd=add(Rs,#s8)"
0,1,1,1,0,1,0,0,0,u,u,s,s,s,s,s,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (Pu.new) Rd=add(Rs,#s8)"
0,1,1,1,0,1,0,0,1,u,u,s,s,s,s,s,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (!Pu) Rd=add(Rs,#s8)"
0,1,1,1,0,1,0,0,1,u,u,s,s,s,s,s,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (!Pu.new)Rd=add(Rs,#s8)"
1,1,1,1,1,0,1,1,0,-,0,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rd=add(Rs,Rt)"
1,1,1,1,1,0,1,1,0,-,0,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu) Rd=add(Rs,Rt)"
1,1,1,1,1,0,1,1,0,-,0,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new) Rd=add(Rs,Rt)"
1,1,1,1,1,0,1,1,0,-,0,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new) Rd=add(Rs,Rt)"
0,1,1,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=aslh(Rs)"
0,1,1,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=aslh(Rs)"
0,1,1,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=aslh(Rs)"
0,1,1,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=aslh(Rs)"
0,1,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=asrh(Rs)"
0,1,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=asrh(Rs)"
0,1,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=asrh(Rs)"
0,1,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=asrh(Rs)"
1,1,1,1,1,1,0,1,-,-,-,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rdd=combine(Rs,Rt)"
1,1,1,1,1,1,0,1,-,-,-,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu)Rdd=combine(Rs,Rt)"
1,1,1,1,1,1,0,1,-,-,-,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new)Rdd=combine(Rs,Rt)"
1,1,1,1,1,1,0,1,-,-,-,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new)Rdd=combine(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,0,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rd=and(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,0,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu) Rd=and(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,0,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new) Rd=and(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,0,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new) Rd=and(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,1,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rd=or(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,1,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu) Rd=or(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,1,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new) Rd=or(Rs,Rt)"
1,1,1,1,1,0,0,1,-,0,1,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new) Rd=or(Rs,Rt)"
1,1,1,1,1,0,0,1,-,1,1,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rd=xor(Rs,Rt)"
1,1,1,1,1,0,0,1,-,1,1,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu) Rd=xor(Rs,Rt)"
1,1,1,1,1,0,0,1,-,1,1,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new) Rd=xor(Rs,Rt)"
1,1,1,1,1,0,0,1,-,1,1,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new) Rd=xor(Rs,Rt)"
1,1,1,1,1,0,1,1,0,-,1,s,s,s,s,s,P,P,0,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu) Rd=sub(Rt,Rs)"
1,1,1,1,1,0,1,1,0,-,1,s,s,s,s,s,P,P,0,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu) Rd=sub(Rt,Rs)"
1,1,1,1,1,0,1,1,0,-,1,s,s,s,s,s,P,P,1,t,t,t,t,t,0,u,u,d,d,d,d,d,"if (Pu.new) Rd=sub(Rt,Rs)"
1,1,1,1,1,0,1,1,0,-,1,s,s,s,s,s,P,P,1,t,t,t,t,t,1,u,u,d,d,d,d,d,"if (!Pu.new) Rd=sub(Rt,Rs)"
0,1,1,1,0,0,0,0,1,0,1,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=sxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,1,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=sxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,1,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=sxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,1,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=sxtb(Rs)"
0,1,1,1,0,0,0,0,1,1,1,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=sxth(Rs)"
0,1,1,1,0,0,0,0,1,1,1,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=sxth(Rs)"
0,1,1,1,0,0,0,0,1,1,1,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=sxth(Rs)"
0,1,1,1,0,0,0,0,1,1,1,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=sxth(Rs)"
0,1,1,1,1,1,1,0,0,u,u,0,j,j,j,j,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (Pu) Rd=#s12"
0,1,1,1,1,1,1,0,0,u,u,0,j,j,j,j,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (Pu.new) Rd=#s12"
0,1,1,1,1,1,1,0,1,u,u,0,j,j,j,j,P,P,0,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (!Pu) Rd=#s12"
0,1,1,1,1,1,1,0,1,u,u,0,j,j,j,j,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"if (!Pu.new) Rd=#s12"
0,1,1,1,0,0,0,0,1,0,0,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=zxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,0,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=zxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,0,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=zxtb(Rs)"
0,1,1,1,0,0,0,0,1,0,0,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=zxtb(Rs)"
0,1,1,1,0,0,0,0,1,1,0,s,s,s,s,s,P,P,1,-,0,0,u,u,-,-,-,d,d,d,d,d,"if (Pu) Rd=zxth(Rs)"
0,1,1,1,0,0,0,0,1,1,0,s,s,s,s,s,P,P,1,-,0,1,u,u,-,-,-,d,d,d,d,d,"if (Pu.new) Rd=zxth(Rs)"
0,1,1,1,0,0,0,0,1,1,0,s,s,s,s,s,P,P,1,-,1,0,u,u,-,-,-,d,d,d,d,d,"if (!Pu) Rd=zxth(Rs)"
0,1,1,1,0,0,0,0,1,1,0,s,s,s,s,s,P,P,1,-,1,1,u,u,-,-,-,d,d,d,d,d,"if (!Pu.new) Rd=zxth(Rs)"
0,1,1,1,0,1,0,1,0,0,j,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,0,0,0,d,d,"Pd=cmp.eq(Rs,#s10)"
0,1,1,1,0,1,0,1,0,0,j,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,1,0,0,d,d,"Pd=!cmp.eq(Rs,#s10)"
0,1,1,1,0,1,0,1,0,1,j,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,0,0,0,d,d,"Pd=cmp.gt(Rs,#s10)"
0,1,1,1,0,1,0,1,0,1,j,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,1,0,0,d,d,"Pd=!cmp.gt(Rs,#s10)"
0,1,1,1,0,1,0,1,1,0,0,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,0,0,0,d,d,"Pd=cmp.gtu(Rs,#u9)"
0,1,1,1,0,1,0,1,1,0,0,s,s,s,s,s,P,P,j,j,j,j,j,j,j,j,j,1,0,0,d,d,"Pd=!cmp.gtu(Rs,#u9)"
1,1,1,1,0,0,1,0,-,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,0,0,0,d,d,"Pd=cmp.eq(Rs,Rt)"
1,1,1,1,0,0,1,0,-,0,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,1,0,0,d,d,"Pd=!cmp.eq(Rs,Rt)"
1,1,1,1,0,0,1,0,-,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,0,0,0,d,d,"Pd=cmp.gt(Rs,Rt)"
1,1,1,1,0,0,1,0,-,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,1,0,0,d,d,"Pd=!cmp.gt(Rs,Rt)"
1,1,1,1,0,0,1,0,-,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,0,0,0,d,d,"Pd=cmp.gtu(Rs,Rt)"
1,1,1,1,0,0,1,0,-,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,1,0,0,d,d,"Pd=!cmp.gtu(Rs,Rt)"
0,1,1,1,0,0,1,1,-,1,0,s,s,s,s,s,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rd=cmp.eq(Rs,#s8)"
0,1,1,1,0,0,1,1,-,1,1,s,s,s,s,s,P,P,1,j,j,j,j,j,j,j,j,d,d,d,d,d,"Rd=!cmp.eq(Rs,#s8)"
1,1,1,1,0,0,1,1,0,1,0,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=cmp.eq(Rs,Rt)"
1,1,1,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,t,t,t,t,t,-,-,-,d,d,d,d,d,"Rd=!cmp.eq(Rs,Rt)"
0,1,1,0,1,0,1,1,0,0,0,0,-,-,s,s,P,P,1,-,-,-,t,t,1,-,-,1,-,-,d,d,"Pd=fastcorner9(Ps,Pt)"
0,1,1,0,1,0,1,1,0,0,0,1,-,-,s,s,P,P,1,-,-,-,t,t,1,-,-,1,-,-,d,d,"Pd=!fastcorner9(Ps,Pt)"
0,1,1,0,1,0,1,1,1,0,0,0,-,-,s,s,P,P,0,-,-,-,-,-,-,-,-,-,-,-,d,d,"Pd=any8(Ps)"
0,1,1,0,1,0,1,1,1,0,1,0,-,-,s,s,P,P,0,-,-,-,-,-,-,-,-,-,-,-,d,d,"Pd=all8(Ps)"
0,1,1,0,0,0,0,0,0,0,0,s,s,s,s,s,P,P,-,j,j,j,j,j,-,-,-,j,j,-,-,-,"loop0(#r7:2,Rs)"
0,1,1,0,0,0,0,0,0,0,1,s,s,s,s,s,P,P,-,j,j,j,j,j,-,-,-,j,j,-,-,-,"loop1(#r7:2,Rs)"
0,1,1,0,1,0,0,1,0,0,0,I,I,I,I,I,P,P,-,j,j,j,j,j,I,I,I,j,j,-,I,I,"loop0(#r7:2,#U10)"
0,1,1,0,1,0,0,1,0,0,1,I,I,I,I,I,P,P,-,j,j,j,j,j,I,I,I,j,j,-,I,I,"loop1(#r7:2,#U10)"
0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,P,P,-,j,j,j,j,j,j,-,-,d,d,d,d,d,"Rd=add(pc,#u6)"
0,1,1,0,0,0,0,0,1,0,1,s,s,s,s,s,P,P,-,j,j,j,j,j,-,-,-,j,j,-,-,-,"p3=sp1loop0(#r7:2,Rs)"
0,1,1,0,0,0,0,0,1,1,0,s,s,s,s,s,P,P,-,j,j,j,j,j,-,-,-,j,j,-,-,-,"p3=sp2loop0(#r7:2,Rs)"
0,1,1,0,0,0,0,0,1,1,1,s,s,s,s,s,P,P,-,j,j,j,j,j,-,-,-,j,j,-,-,-,"p3=sp3loop0(#r7:2,Rs)"
0,1,1,0,1,0,0,1,1,0,1,I,I,I,I,I,P,P,-,j,j,j,j,j,I,I,I,j,j,-,I,I,"p3=sp1loop0(#r7:2,#U10)"
0,1,1,0,1,0,0,1,1,1,0,I,I,I,I,I,P,P,-,j,j,j,j,j,I,I,I,j,j,-,I,I,"p3=sp2loop0(#r7:2,#U10)"
0,1,1,0,1,0,0,1,1,1,1,I,I,I,I,I,P,P,-,j,j,j,j,j,I,I,I,j,j,-,I,I,"p3=sp3loop0(#r7:2,#U10)"
0,1,1,0,1,0,1,1,0,0,0,0,-,-,s,s,P,P,0,-,-,-,t,t,-,-,-,-,-,-,d,d,"Pd=and(Pt,Ps)"
0,1,1,0,1,0,1,1,0,0,0,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=and(Ps,and(Pt,Pu))"
0,1,1,0,1,0,1,1,0,0,1,0,-,-,s,s,P,P,0,-,-,-,t,t,-,-,-,-,-,-,d,d,"Pd=or(Pt,Ps)"
0,1,1,0,1,0,1,1,0,0,1,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=and(Ps,or(Pt,Pu))"
0,1,1,0,1,0,1,1,0,1,0,0,-,-,s,s,P,P,0,-,-,-,t,t,-,-,-,-,-,-,d,d,"Pd=xor(Ps,Pt)"
0,1,1,0,1,0,1,1,0,1,0,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=or(Ps,and(Pt,Pu))"
0,1,1,0,1,0,1,1,0,1,1,0,-,-,s,s,P,P,0,-,-,-,t,t,-,-,-,-,-,-,d,d,"Pd=and(Pt,!Ps)"
0,1,1,0,1,0,1,1,0,1,1,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=or(Ps,or(Pt,Pu))"
0,1,1,0,1,0,1,1,1,0,0,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=and(Ps,and(Pt,!Pu))"
0,1,1,0,1,0,1,1,1,0,1,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=and(Ps,or(Pt,!Pu))"
0,1,1,0,1,0,1,1,1,1,0,0,-,-,s,s,P,P,0,-,-,-,-,-,-,-,-,-,-,-,d,d,"Pd=not(Ps)"
0,1,1,0,1,0,1,1,1,1,0,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=or(Ps,and(Pt,!Pu))"
0,1,1,0,1,0,1,1,1,1,1,0,-,-,s,s,P,P,0,-,-,-,t,t,-,-,-,-,-,-,d,d,"Pd=or(Pt,!Ps)"
0,1,1,0,1,0,1,1,1,1,1,1,-,-,s,s,P,P,0,-,-,-,t,t,u,u,-,-,-,-,d,d,"Pd=or(Ps,or(Pt,!Pu))"
0,1,1,0,0,0,1,0,0,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,"Cd=Rs"
0,1,1,0,0,0,1,1,0,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,"Cdd=Rss"
0,1,1,0,1,0,0,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,"Rdd=Css"
0,1,1,0,1,0,1,0,0,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,d,d,d,d,d,"Rd=Cs"
0,1,0,1,0,0,0,0,1,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"callr Rs"
0,1,0,1,0,0,0,1,0,0,0,s,s,s,s,s,P,P,-,-,-,-,u,u,-,-,-,-,-,-,-,-,"if (Pu) callr Rs"
0,1,0,1,0,0,0,1,0,0,1,s,s,s,s,s,P,P,-,-,-,-,u,u,-,-,-,-,-,-,-,-,"if (!Pu) callr Rs"
0,1,0,1,0,0,1,0,1,0,1,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"hintjr(Rs)"
0,1,0,1,0,0,1,0,1,0,0,s,s,s,s,s,P,P,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"jumpr Rs"
0,1,0,1,0,0,1,1,0,1,0,s,s,s,s,s,P,P,-,0,0,-,u,u,-,-,-,-,-,-,-,-,"if (Pu) jumpr:nt Rs"
0,1,0,1,0,0,1,1,0,1,0,s,s,s,s,s,P,P,-,0,1,-,u,u,-,-,-,-,-,-,-,-,"if (Pu.new) jumpr:nt Rs"
0,1,0,1,0,0,1,1,0,1,0,s,s,s,s,s,P,P,-,1,0,-,u,u,-,-,-,-,-,-,-,-,"if (Pu) jumpr:t Rs"
0,1,0,1,0,0,1,1,0,1,0,s,s,s,s,s,P,P,-,1,1,-,u,u,-,-,-,-,-,-,-,-,"if (Pu.new) jumpr:t Rs"
0,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,0,0,-,u,u,-,-,-,-,-,-,-,-,"if (!Pu) jumpr:nt Rs"
0,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,0,1,-,u,u,-,-,-,-,-,-,-,-,"if (!Pu.new) jumpr:nt Rs"
0,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,1,0,-,u,u,-,-,-,-,-,-,-,-,"if (!Pu) jumpr:t Rs"
0,1,0,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,-,1,1,-,u,u,-,-,-,-,-,-,-,-,"if (!Pu.new) jumpr:t Rs"
0,1,0,1,1,0,1,j,j,j,j,j,j,j,j,j,P,P,j,j,j,j,j,j,j,j,j,j,j,j,j,0,"call #r22:2"
